x_pob_acum_pct,y_ing_acum_pct,periodo,recorte
0.009880497752391608,0.000715663251373943,T4 2024,Nacional
0.009896710153314373,0.0007174876855782598,T4 2024,Nacional
0.00991936032674493,0.0007200493277492105,T4 2024,Nacional
0.009942010500175489,0.0007226109699201614,T4 2024,Nacional
0.009964660673606046,0.0007251726120911122,T4 2024,Nacional
0.009987310847036603,0.000727734254262063,T4 2024,Nacional
0.010009961020467162,0.0007302958964330138,T4 2024,Nacional
0.01003261119389772,0.0007328575386039647,T4 2024,Nacional
0.010055261367328278,0.0007354191807749155,T4 2024,Nacional
0.010077911540758835,0.0007379808229458662,T4 2024,Nacional
0.010182500064799045,0.000750221297185855,T4 2024,Nacional
0.010287088588839255,0.0007624617714258438,T4 2024,Nacional
0.010391677112879465,0.0007747022456658326,T4 2024,Nacional
0.010409001799104624,0.0007767395811006863,T4 2024,Nacional
0.010426326485329783,0.00077877691653554,T4 2024,Nacional
0.010443651171554942,0.0007808142519703938,T4 2024,Nacional
0.0104609758577801,0.0007828515874052475,T4 2024,Nacional
0.01046872814928163,0.0007837675975099096,T4 2024,Nacional
0.010476480440783162,0.0007846836076145717,T4 2024,Nacional
0.01048423273228469,0.0007855996177192338,T4 2024,Nacional
0.010491985023786222,0.0007865156278238961,T4 2024,Nacional
0.010507253667482713,0.0007883254970131469,T4 2024,Nacional
0.010522522311179205,0.0007901353662023978,T4 2024,Nacional
0.010537790954875698,0.0007919452353916487,T4 2024,Nacional
0.010550936144813075,0.0007935181936285831,T4 2024,Nacional
0.010564081334750453,0.0007950911518655174,T4 2024,Nacional
0.01057722652468783,0.0007966641101024517,T4 2024,Nacional
0.010590371714625207,0.000798237068339386,T4 2024,Nacional
0.010603516904562585,0.0007998100265763203,T4 2024,Nacional
0.010616662094499962,0.0008013829848132547,T4 2024,Nacional
0.010625627788149558,0.0008024645670632117,T4 2024,Nacional
0.010634593481799154,0.0008035461493131687,T4 2024,Nacional
0.01064355917544875,0.0008046277315631258,T4 2024,Nacional
0.010652524869098345,0.0008057093138130828,T4 2024,Nacional
0.010661490562747941,0.0008067908960630398,T4 2024,Nacional
0.010671096663086794,0.0008079583822337023,T4 2024,Nacional
0.010680702763425646,0.0008091258684043649,T4 2024,Nacional
0.010691859322064805,0.000810481790939415,T4 2024,Nacional
0.010703015880703963,0.0008118377134744652,T4 2024,Nacional
0.010712621981042817,0.0008130051996451278,T4 2024,Nacional
0.010722228081381669,0.0008141726858157904,T4 2024,Nacional
0.010733384640020827,0.0008155286083508406,T4 2024,Nacional
0.010744541198659986,0.0008168845308858907,T4 2024,Nacional
0.010755697757299145,0.0008182404534209409,T4 2024,Nacional
0.010765303857637997,0.0008194079395916035,T4 2024,Nacional
0.01077490995797685,0.000820575425762266,T4 2024,Nacional
0.01078849332091214,0.0008222262921720099,T4 2024,Nacional
0.010802076683847429,0.0008238771585817538,T4 2024,Nacional
0.01081566004678272,0.0008255280249914977,T4 2024,Nacional
0.010824861679738883,0.0008266587797259137,T4 2024,Nacional
0.010834063312695048,0.0008277895344603296,T4 2024,Nacional
0.010843264945651212,0.0008289202891947457,T4 2024,Nacional
0.010852466578607377,0.0008300510439291616,T4 2024,Nacional
0.01086166821156354,0.0008311817986635776,T4 2024,Nacional
0.010870869844519704,0.0008323125533979935,T4 2024,Nacional
0.01088007147747587,0.0008334433081324096,T4 2024,Nacional
0.010892306615802197,0.0008349509697326233,T4 2024,Nacional
0.010904541754128525,0.0008364586313328371,T4 2024,Nacional
0.010916776892454853,0.0008379662929330509,T4 2024,Nacional
0.010929012030781182,0.0008394739545332647,T4 2024,Nacional
0.010949976923450537,0.0008420691268463489,T4 2024,Nacional
0.010956212462266985,0.0008428410028558676,T4 2024,Nacional
0.01097717735493634,0.0008454361751689517,T4 2024,Nacional
0.010998142247605697,0.0008480313474820359,T4 2024,Nacional
0.011004377786422145,0.0008488032234915546,T4 2024,Nacional
0.011020320542423117,0.0008507767226942697,T4 2024,Nacional
0.011041285435092474,0.0008533718950073539,T4 2024,Nacional
0.011049947778205053,0.0008544441768151717,T4 2024,Nacional
0.011058239359550168,0.0008554705632926937,T4 2024,Nacional
0.01107418211555114,0.0008574440624954089,T4 2024,Nacional
0.011088203651484344,0.0008591797404411372,T4 2024,Nacional
