x_pob_acum_pct,y_ing_acum_pct,periodo,recorte
0.00010499574432854118,1.6439295327368833e-07,T4 2025,Nacional
0.00020999148865708236,3.2878590654737667e-07,T4 2025,Nacional
0.00031498723298562355,4.93178859821065e-07,T4 2025,Nacional
0.0004564974208831988,2.708818917955616e-06,T4 2025,Nacional
0.0005980076087807741,4.924458976090167e-06,T4 2025,Nacional
0.0007395177966783492,7.140099034224718e-06,T4 2025,Nacional
0.0008810279845759245,9.355739092359269e-06,T4 2025,Nacional
0.0008878828022789025,9.516729006791304e-06,T4 2025,Nacional
0.0008947376199818806,9.67771892122334e-06,T4 2025,Nacional
0.0009015924376848585,9.838708835655375e-06,T4 2025,Nacional
0.0010479177170420867,1.365709369447901e-05,T4 2025,Nacional
0.0011942429963993147,1.7475478553302645e-05,T4 2025,Nacional
0.0011996934124265607,1.7617708153848404e-05,T4 2025,Nacional
0.0012051438284538065,1.7759937754394164e-05,T4 2025,Nacional
0.0013514691078110347,2.15783226132178e-05,T4 2025,Nacional
0.0013569195238382805,2.1720552213763562e-05,T4 2025,Nacional
0.0013627043212168914,2.1901698589026924e-05,T4 2025,Nacional
0.0013953065029749575,2.292261024152276e-05,T4 2025,Nacional
0.001428711199976299,2.4073256205551144e-05,T4 2025,Nacional
0.0014621158969776408,2.5223902169579526e-05,T4 2025,Nacional
0.0014955205939789823,2.637454813360791e-05,T4 2025,Nacional
0.0015289252909803238,2.752519409763629e-05,T4 2025,Nacional
0.0015623299879816656,2.867584006166467e-05,T4 2025,Nacional
0.0017747624605037107,3.665842680419518e-05,T4 2025,Nacional
0.001987194933025756,4.4641013546725694e-05,T4 2025,Nacional
0.002199627405547801,5.2623600289256204e-05,T4 2025,Nacional
0.0024120598780698467,6.060618703178672e-05,T4 2025,Nacional
0.002624492350591892,6.858877377431723e-05,T4 2025,Nacional
0.002632550941159783,6.890420929771659e-05,T4 2025,Nacional
0.0026406095317276744,6.921964482111594e-05,T4 2025,Nacional
0.002645625251998146,6.941597398505744e-05,T4 2025,Nacional
0.0026506409722686177,6.961230314899896e-05,T4 2025,Nacional
0.0027611874470298142,7.411248171320059e-05,T4 2025,Nacional
0.0028717339217910107,7.861266027740224e-05,T4 2025,Nacional
0.002886179196169969,7.920070538923983e-05,T4 2025,Nacional
0.0029967256709311657,8.370088395344148e-05,T4 2025,Nacional
0.0030111709453101245,8.428892906527907e-05,T4 2025,Nacional
0.003025616219689083,8.487697417711668e-05,T4 2025,Nacional
0.003109044366854596,8.836029026788445e-05,T4 2025,Nacional
0.0031924725140201086,9.184360635865222e-05,T4 2025,Nacional
0.0032759006611856214,9.532692244941999e-05,T4 2025,Nacional
0.0032845945763211055,9.570806279968512e-05,T4 2025,Nacional
0.0032881390186455723,9.586345078863934e-05,T4 2025,Nacional
0.0036415132307678726,0.00011246190362491009,T4 2025,Nacional
0.003994887442890173,0.00012906035646118085,T4 2025,Nacional
0.004348261655012473,0.0001456588092974516,T4 2025,Nacional
0.004701635867134774,0.00016225726213372235,T4 2025,Nacional
0.005055010079257074,0.00017885571496999308,T4 2025,Nacional
